time,open,high,low,close,volume,rsi,macd,macd_sig,mh,sk,sd,e9,e21,e50,tp,date,vwap
2026-04-08 07:18:00,71665.27,71735.89,71660.88,71734.5,4.43296,65.5228301809647,54.89248617361591,49.874209409189305,5.018276764426602,65.18325899513597,57.0391333079453,71654.78309853963,71603.19321672102,71536.38692727656,71710.42333333334,2026-04-08,71465.63151619071
2026-04-08 07:21:00,71734.49,71775.93,71734.0,71748.75,6.20026,66.49947244262266,59.44293217408995,51.78795396216943,7.654978211920515,78.76879814007486,66.26993909769378,71673.5764788317,71616.42565156455,71544.71489091277,71752.89333333333,2026-04-08,71466.35291046083
2026-04-08 07:24:00,71748.76,71777.54,71748.76,71754.21,5.08805,66.88652604359794,62.766239642573055,53.983611098250165,8.78262854432289,95.06184578967857,79.67130097496316,71689.70318306537,71628.95150142233,71552.93038538679,71760.17,2026-04-08,71466.95716404142
2026-04-08 07:27:00,71754.21,71754.22,71709.89,71719.4,4.65409,61.97064309885429,61.87781968603667,55.562452815807475,6.315366870229198,88.63789201201651,87.48951198059001,71695.6425464523,71637.17409220211,71559.45860556769,71727.83666666666,2026-04-08,71467.44699850204
2026-04-08 07:30:00,71719.41,71740.2,71702.71,71711.5,5.49256,60.877127960743366,59.84640439604118,56.419243131854216,3.4271612641869638,74.74833631603593,86.14935803924368,71698.81403716185,71643.93099291102,71565.42101319248,71718.13666666667,2026-04-08,71468.00127256758
2026-04-08 07:33:00,71711.49,71771.81,71671.8,71694.69,6.54639,58.51119167298509,56.231860742671415,56.38176665401766,-0.1499059113462451,55.39037872872921,72.92553568559391,71697.98922972949,71648.54544810092,71570.49038522414,71712.76666666666,2026-04-08,71468.6445854551
2026-04-08 07:36:00,71694.7,71726.29,71678.06,71707.17,2.69475,59.76151425309906,53.75468995164556,55.85635131354324,-2.1016613618976834,50.284406762872464,60.14104060254589,71699.8253837836,71653.87495281902,71575.85037011732,71703.83999999998,2026-04-08,71468.8987693799
2026-04-08 07:39:00,71707.18,71735.09,71691.34,71726.15,2.94262,61.654186339585124,52.71537164012261,55.22815537885912,-2.512783738736509,52.08042617831932,52.585070556640346,71705.09030702688,71660.44541165367,71581.74447324999,71717.52666666666,2026-04-08,71469.19184018816
2026-04-08 07:42:00,71726.14,71734.49,71673.5,71705.14,11.7594,58.380649747045865,49.62433453978156,54.10739121104361,-4.483056671262055,42.234177124202716,48.19967002179819,71705.1002456215,71664.50855604878,71586.58351351469,71704.37666666666,2026-04-08,71470.2945011832
2026-04-08 07:45:00,71705.14,71714.55,71649.37,71711.3,4.89609,59.06687838492374,47.128458355291514,52.711604639893196,-5.583146284601682,28.05815729661062,40.790920199710904,71706.34019649721,71668.76232368071,71591.47435612195,71691.73999999999,2026-04-08,71470.72593764923
2026-04-08 07:48:00,71706.2,71796.37,71698.2,71794.21,6.24107,66.9625774401282,51.249826491606655,52.41924901023589,-1.1694225186292329,40.15169357699346,36.81467599926895,71723.91415719778,71680.16665789156,71599.42477352894,71762.92666666668,2026-04-08,71471.44981289793
2026-04-08 07:51:00,71793.76,71836.0,71750.15,71750.15,6.00605,60.305344066208185,50.380017179690185,52.01140264412675,-1.631385464436562,43.49833219109522,37.23606102156646,71729.16132575824,71686.52877990142,71605.3355667239,71778.76666666666,2026-04-08,71472.18072400197
2026-04-08 07:54:00,71750.15,71771.55,71712.62,71745.28,6.63679,59.60003849859884,48.7359213691816,51.35630638913772,-2.6203850199561245,45.545364565403425,43.06513011116406,71732.3850606066,71691.86979991038,71610.82358371512,71743.15,2026-04-08,71472.89100055539
2026-04-08 07:57:00,71745.28,71745.28,71716.86,71740.98,3.05212,58.944513769348205,46.54939705757715,50.39492452282561,-3.845527465248459,14.402153088764694,34.48194994842113,71734.10404848529,71696.33436355488,71615.92775690276,71734.37333333334,2026-04-08,71473.2058261992
2026-04-08 08:00:00,71740.99,71740.99,71611.85,71637.02,6.04541,45.82242180953578,36.01272533700103,47.5184846856607,-11.505759348659673,6.926387782984044,22.291301812384074,71714.68723878823,71690.94214868626,71616.7549036909,71663.28666666668,2026-04-08,71473.65805245758
